schema_version,participant_id,session_id,trial_id,attempt_id,input_source,controller_family,order_strategy,order_seed,estimator_state_policy,max_control_amplitude,timestamp,monotonic_timestamp,missed_cycle_count,cursor_timestamp,cursor_sample_sequence,study_running,study_phase,study_controller_mode,start_x,start_y,start_z,end_x,end_y,end_z,cursor_x,cursor_y,cursor_z,haply_pos_x,haply_pos_y,haply_pos_z,haply_vel_x,haply_vel_y,haply_vel_z,K_h,u_h,K_a,u_a,endpoint_reached
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.5003022003174,16154.891197655,0,1785943496.7338126,237.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,3.0277654e-06,-0.00010979071,-6.638288e-05,,,"{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.663633644620187e-05, 0.010700322414042661, 0.0]",
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.51095140457156,16154.901832341,0,1785943496.7440212,238.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,2.186739e-06,-7.929402e-05,-4.794363e-05,,,"{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.663633644620187e-05, 0.010700322414042661, 0.0]",
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.520349149704,16154.911205367,0,1785943496.7537858,239.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,1.559358e-06,-5.654438e-05,-3.418848e-05,"[3.9464342279097293, -0.7289029919811603, 0.0, 0.0, 0.0, 0.0, 0.15267702653907245, 42.83603790205719]","[-0.000784290265206035, 0.02456155327315012, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.6636336765547518e-05, 0.010700322413423813, 0.0]",
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.53024781227114,16154.921149746,0,1785943496.7640393,240.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,1.1272695e-06,-4.0876286e-05,-2.4715058e-05,"[3.9464340125063866, -0.7289029254212946, 0.0, 0.0, 0.0, 0.0, 0.07833610214395174, 42.83631803117168]","[-0.0007842902223980886, 0.012602133992485135, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.6636336765547416e-05, 0.010700322413423813, 0.0]",False
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.5403162288666,16154.931205973,0,1785943496.7740571,241.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,8.0719366e-07,-2.92699e-05,-1.7697485e-05,"[3.9464337968874483, -0.7289028587948099, 0.0, 0.0, 0.0, 0.0, 0.05266633723642135, 42.836414759166]","[-0.0007842901795472961, 0.008472571657026662, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.6636336765547402e-05, 0.010700322413423813, 0.0]",False
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.5503853607178,16154.941274319,0,1785943496.7839806,242.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,5.737589e-07,-2.0805252e-05,-1.2579496e-05,"[3.946433581052699, -0.7289027921016392, 0.0, 0.0, 0.0, 0.0, 0.03965792182377502, 42.83646377706455]","[-0.0007842901366536146, 0.0063798737875458665, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.6636336765547467e-05, 0.010700322413423813, 0.0]",False
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.56033218383791,16154.95122413,0,1785943496.793799,243.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,4.159596e-07,-1.5083241e-05,-9.119793e-06,"[3.9464333650019228, -0.7289027253417159, 0.0, 0.0, 0.0, 0.0, 0.03179644178739728, 42.8364934004444]","[-0.0007842900937170013, 0.005115176897016085, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.6636336765547514e-05, 0.010700322413423813, 0.0]",False
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.57035744667056,16154.961252847,0,1785943496.8040318,244.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,3.0046598e-07,-1.0895294e-05,-6.5876307e-06,"[3.946433148734903, -0.728902658514973, 0.0, 0.0, 0.0, 0.0, 0.026531731584575828, 42.83651323875848]","[-0.000784290050737413, 0.004268229173147465, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.663633676554736e-05, 0.010700322413423813, 0.0]",False
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.58031857490542,16154.971212333,0,1785943496.8142648,245.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,2.1380671e-07,-7.752917e-06,-4.6876526e-06,"[3.9464329322514233, -0.728902591621344, 0.0, 0.0, 0.0, 0.0, 0.02275953852577025, 42.83652745301677]","[-0.0007842900077148068, 0.003661386592631598, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.6636336765547338e-05, 0.010700322413423813, 0.0]",False
3,P12,8fb3067a-529c-46ff-91ee-9777d757f3f3,13,1,haply,mpc,seeded_random,2826394735,persist_session,10.0,129.59031737327578,16154.981211833,0,1785943496.8241718,246.0,True,aggressive,fixed,0.08,-0.08,0.0,0.08,0.08,0.0,0.0801987339,-0.08087262,0.0,0.031767752,-0.13297333,0.1998359,1.5487635e-07,-5.6160225e-06,-3.3956203e-06,"[3.9464327155512673, -0.7289025246607617, 0.0, 0.0, 0.0, 0.0, 0.01992397822840138, 42.836538137885185]","[-0.0007842899646491396, 0.003205222578425889, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[-1.6636336765547348e-05, 0.010700322413423813, 0.0]",False
