participant_id,questionnaire_started_at,experiment_finished_at,experiment_status,age,gender,dominant_hand,calm_active_assessment,mouse_use_frequency,controller_a_mode,controller_b_mode,controller_a_sense_of_agency_rating,controller_b_sense_of_agency_rating,controller_a_assistive_interaction_rating,controller_b_assistive_interaction_rating,controller_a_user_experience_rating,controller_b_user_experience_rating
P02,2026-08-04T10:08:25.332951+02:00,2026-08-04T10:12:30.896399+02:00,completed,24,man,right,balanced,daily,fixed,adaptive,3,5,3,4,3,5
