Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,23.759725332260132,0.002622576780688194,0.004633905233333346
Fixed,Normal,15.300094604492188,0.001842803183598571,0.0037993473000000285
Fixed,Aggressive,13.228441476821907,0.0038273820635947343,0.008667142099999968
Fixed,All,52.288261413574226,0.002764254009293833,0.005700131544444448
Adaptive,Careful,19.84021806716919,0.002567208902956529,0.0050281374333333365
Adaptive,Normal,14.559871196746819,0.0024527243168412237,0.005279251849999999
Adaptive,Aggressive,12.3802101612091,0.0025793992788938945,0.005885064866666702
Adaptive,All,46.78029942512511,0.0025331108328972163,0.005397484716666678
