schema_version,participant_id,session_id,trial_id,attempt_id,input_source,controller_family,order_strategy,order_seed,estimator_state_policy,max_control_amplitude,timestamp,monotonic_timestamp,missed_cycle_count,cursor_timestamp,cursor_sample_sequence,study_running,study_phase,study_controller_mode,start_x,start_y,start_z,end_x,end_y,end_z,cursor_x,cursor_y,cursor_z,haply_pos_x,haply_pos_y,haply_pos_z,haply_vel_x,haply_vel_y,haply_vel_z,K_h,u_h,K_a,u_a,endpoint_reached
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.708264684677125,10744.971217615,0,1785938086.8132803,310.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0634724421,-0.0482009199999999,0.0,-0.018663732,-0.1677167,0.2035106,0.0004115582,0.0016206589,0.0012488805,,,"{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009102801541329199, 0.006880825545315465, 0.0]",
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.71857223510742,10744.98151225,0,1785938086.8233285,311.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0634724421,-0.0482009199999999,0.0,-0.018722838,-0.16765489,0.20355195,0.000405439,0.0017302111,0.0013297115,"[-1.958297616453632, 3.964256831120744, 0.0, 0.0, 0.0, 0.0, -3.5764017901034753, 9.354495405094347]",,"{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.00910280154095528, 0.006880825545071908, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.72815523147583,10744.991103906,0,1785938086.8335698,312.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0636497601,-0.0481182199999999,0.0,-0.01870924,-0.16760145,0.20359302,0.00039454695,0.0018388123,0.0014093393,"[-2.105116063207265, 4.0478538529437476, 0.0, 0.0, 0.0, 0.0, -3.483283045053725, 9.263136049166599]","[-0.3388007274596673, -0.26000730616546136, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.59773213188777, ""weight_trajectory"": 3230.413607208674, ""weight_goal"": 1000.0, ""Q"": [[3230.413607208674, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3230.413607208674, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.59773213188777, 0.0], [0.0, 461.59773213188777]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009594957013610511, 0.006813293651802635, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.738407945632936,10745.001350426,0,1785938086.8431208,313.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0636089661,-0.0480360799999999,0.0,-0.018781828,-0.16759293,0.20359333,0.000456257,0.0022319532,0.0017076182,"[-2.105116063207265, 4.0478538529437476, 0.0, 0.0, 0.0, 0.0, -3.483283045053725, 9.263136049166599]","[-0.3388007274596673, -0.26000730616546136, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.59773213188777, ""weight_trajectory"": 3230.413607208674, ""weight_goal"": 1000.0, ""Q"": [[3230.413607208674, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3230.413607208674, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.59773213188777, 0.0], [0.0, 461.59773213188777]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009347402560021522, 0.006932410752567664, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.748051500320436,10745.011003391,0,1785938086.853659,314.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0638267301,-0.04803546,0.0,-0.018768223,-0.16753954,0.20363435,0.0004883566,0.0025797551,0.0019696318,"[-2.078267643342594, 4.047227377864407, 0.0, 0.0, 0.0, 0.0, -3.5021985033113987, 9.288084075693776]","[-0.34929185984392436, -0.3357887879447736, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.59773213188777, ""weight_trajectory"": 3230.413607208674, ""weight_goal"": 1000.0, ""Q"": [[3230.413607208674, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3230.413607208674, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.59773213188777, 0.0], [0.0, 461.59773213188777]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009463413720896806, 0.006810391860396052, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.75809679031372,10745.021046892,0,1785938086.8635037,315.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0637859151,-0.04795342,0.0,-0.018768223,-0.16753954,0.20363435,0.0004635228,0.0026451477,0.002015612,"[-1.815797444261566, 3.911827247403176, 0.0, 0.0, 0.0, 0.0, -3.407883576541734, 9.196139535816794]","[-0.21581548152038552, -0.25036343206659617, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.8416273785558, ""weight_trajectory"": 3228.950235728665, ""weight_goal"": 1000.0, ""Q"": [[3228.950235728665, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3228.950235728665, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.8416273785558, 0.0], [0.0, 461.8416273785558]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009156763868190835, 0.0067746391813042536, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.76819167137146,10745.031136391,0,1785938086.8732634,316.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0637859151,-0.04795342,0.0,-0.018840812,-0.167531,0.20363466,0.0004460962,0.0028019259,0.002130678,"[-1.8341792410093283, 3.92151784635212, 0.0, 0.0, 0.0, 0.0, -3.4575443696937582, 9.251597751064342]","[-0.23438227276980048, -0.33176320707386053, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.8416273785558, ""weight_trajectory"": 3228.950235728665, ""weight_goal"": 1000.0, ""Q"": [[3228.950235728665, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3228.950235728665, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.8416273785558, 0.0], [0.0, 461.8416273785558]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009238894566524743, 0.006939725607669692, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.77821049690247,10745.041157127,0,1785938086.8834684,317.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0640036820999999,-0.0479528,0.0,-0.018840812,-0.167531,0.20363466,0.00023500582,0.0029425803,0.002217656,"[-2.0159129746752105, 4.026990020506363, 0.0, 0.0, 0.0, 0.0, -3.426040633957689, 9.216445970432956]","[-0.3439769557607662, -0.32817825254980937, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.8416273785558, ""weight_trajectory"": 3228.950235728665, ""weight_goal"": 1000.0, ""Q"": [[3228.950235728665, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3228.950235728665, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.8416273785558, 0.0], [0.0, 461.8416273785558]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009279924434241114, 0.006650373162285917, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.78804621696472,10745.050999772,0,1785938086.8933156,318.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0640036820999999,-0.0479528,0.0,-0.018840812,-0.167531,0.20363466,-0.00040892308,0.0030984234,0.002279927,"[-1.7898419778016794, 3.9079830237726516, 0.0, 0.0, 0.0, 0.0, -3.3961168592322166, 9.183028626366303]","[-0.22910636353576141, -0.3258669217705371, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.35403611911084, ""weight_trajectory"": 3231.875783285335, ""weight_goal"": 1000.0, ""Q"": [[3231.875783285335, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3231.875783285335, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.35403611911084, 0.0], [0.0, 461.35403611911084]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.008878760468483154, 0.0066546317428818206, 0.0]",False
3,P05,2e6a0a77-88d8-4501-ab04-4d78b67d0190,28,1,haply,mpc,seeded_random,756517391,persist_session,10.0,35.798455810546876,10745.061396699,0,1785938086.9031312,319.0,True,normal,adaptive,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.0640036820999999,-0.0479528,0.0,-0.018840812,-0.167531,0.20363466,-0.0010509193,0.0025372473,0.0018070847,"[-1.7687152031029159, 3.8968615882840645, 0.0, 0.0, 0.0, 0.0, -3.3661240766900455, 9.149534217892667]","[-0.22910636353576141, -0.3258669217705371, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 461.35403611911084, ""weight_trajectory"": 3231.875783285335, ""weight_goal"": 1000.0, ""Q"": [[3231.875783285335, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3231.875783285335, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[461.35403611911084, 0.0], [0.0, 461.35403611911084]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.008878760468478866, 0.006654631742879072, 0.0]",False
