Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,76.30988240242004,0.00346526775893515,0.006502827866666683
Fixed,Normal,28.699336767196684,0.003188927910799267,0.0064112458333333636
Fixed,Aggressive,14.808814048767118,0.004859008186058841,0.010852469933333322
Fixed,All,119.81803321838385,0.0038377346185977535,0.007922181211111124
Adaptive,Careful,28.168521881103516,0.003211311889396925,0.006459056300000019
Adaptive,Normal,21.42139434814453,0.0029782919529168367,0.006462437499999995
Adaptive,Aggressive,15.309700250625589,0.004296932714957147,0.010242431466666686
Adaptive,All,64.89961647987364,0.00349551218575697,0.007721308422222233
