participant_id,session_id,trial_id,attempt_id,filename,start_timestamp,end_timestamp,outcome,reason
P16,348eb992-215e-4660-80e3-387165623cf5,0,1,trial_000000_attempt_001.csv,1786086271.6046352,1786086274.6269474,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,1,1,trial_000001_attempt_001.csv,1786086277.1144478,1786086279.3267255,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,2,1,trial_000002_attempt_001.csv,1786086282.207951,1786086285.7269158,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,3,1,trial_000003_attempt_001.csv,1786086288.4440227,1786086292.1269372,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,4,1,trial_000004_attempt_001.csv,1786086295.709561,1786086299.2273428,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,5,1,trial_000005_attempt_001.csv,1786086301.8784044,1786086305.6267128,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,6,1,trial_000006_attempt_001.csv,1786086311.885825,1786086314.5271902,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,7,1,trial_000007_attempt_001.csv,1786086317.5429723,1786086319.927333,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,8,1,trial_000008_attempt_001.csv,1786086321.5381572,1786086324.4270308,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,9,1,trial_000009_attempt_001.csv,1786086327.2732146,1786086330.127449,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,10,1,trial_000010_attempt_001.csv,1786086333.709188,1786086336.0268123,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,11,1,trial_000011_attempt_001.csv,1786086339.9730701,1786086342.6267953,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,12,1,trial_000012_attempt_001.csv,1786086347.198771,1786086349.127072,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,13,1,trial_000013_attempt_001.csv,1786086351.859114,1786086354.1271892,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,14,1,trial_000014_attempt_001.csv,1786086356.7917469,1786086358.6271505,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,15,1,trial_000015_attempt_001.csv,1786086361.2420876,1786086363.427044,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,16,1,trial_000016_attempt_001.csv,1786086366.4560459,1786086368.4269855,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,17,1,trial_000017_attempt_001.csv,1786086369.9228969,1786086371.9271417,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,18,1,trial_000018_attempt_001.csv,1786086379.2741141,1786086382.2274547,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,19,1,trial_000019_attempt_001.csv,1786086384.198964,1786086387.1269963,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,20,1,trial_000020_attempt_001.csv,1786086390.3158123,1786086392.6279097,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,21,1,trial_000021_attempt_001.csv,1786086394.6889937,1786086398.5274303,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,22,1,trial_000022_attempt_001.csv,1786086401.3471322,1786086404.1270828,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,23,1,trial_000023_attempt_001.csv,1786086406.7448697,1786086409.7275386,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,24,1,trial_000024_attempt_001.csv,1786086415.8758078,1786086418.4269574,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,25,1,trial_000025_attempt_001.csv,1786086420.8198493,1786086423.2270985,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,26,1,trial_000026_attempt_001.csv,1786086425.4281397,1786086427.92758,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,27,1,trial_000027_attempt_001.csv,1786086430.2039587,1786086432.4272864,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,28,1,trial_000028_attempt_001.csv,1786086434.3589585,1786086436.3276122,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,29,1,trial_000029_attempt_001.csv,1786086438.5790355,1786086440.8270159,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,30,1,trial_000030_attempt_001.csv,1786086445.3451922,1786086447.4270284,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,31,1,trial_000031_attempt_001.csv,1786086449.7434642,1786086451.8271778,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,32,1,trial_000032_attempt_001.csv,1786086453.6951742,1786086455.527277,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,33,1,trial_000033_attempt_001.csv,1786086457.2626693,1786086459.227104,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,34,1,trial_000034_attempt_001.csv,1786086461.0935853,1786086463.0270042,COMPLETED,
P16,348eb992-215e-4660-80e3-387165623cf5,35,1,trial_000035_attempt_001.csv,1786086464.687394,1786086466.6271405,COMPLETED,
