Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,17.979486227035522,0.00458511965954778,0.009498281223333382
Fixed,Normal,15.099087715148926,0.0038526788893383586,0.008319671850000031
Fixed,Aggressive,12.710091114044182,0.0048032420980471885,0.011291046020000021
Fixed,All,45.78866505622863,0.004413680215644442,0.009702999697777812
Adaptive,Careful,22.93988037109375,0.003023306956210722,0.006479188603333349
Adaptive,Normal,13.66953539848327,0.003589495732779648,0.007866704180933349
Adaptive,Aggressive,11.309362888336189,0.0043221199956691055,0.010744353273333332
Adaptive,All,47.91877865791321,0.003644974228219825,0.008363415352533342
