participant_id,session_id,trial_id,attempt_id,filename,start_timestamp,end_timestamp,outcome,reason
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,0,1,trial_000000_attempt_001.csv,1785927852.4399986,1785927857.49333,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,1,1,trial_000001_attempt_001.csv,1785927865.976442,1785927871.3937554,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,2,1,trial_000002_attempt_001.csv,1785927879.5578437,1785927883.8934636,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,3,1,trial_000003_attempt_001.csv,1785927888.714533,1785927894.093235,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,4,1,trial_000004_attempt_001.csv,1785927897.9171498,1785927902.2937093,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,5,1,trial_000005_attempt_001.csv,1785927906.6099482,1785927909.893696,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,6,1,trial_000006_attempt_001.csv,1785927915.9315462,1785927918.493652,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,7,1,trial_000007_attempt_001.csv,1785927921.3981347,1785927924.2940168,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,8,1,trial_000008_attempt_001.csv,1785927926.2414787,1785927930.2941802,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,9,1,trial_000009_attempt_001.csv,1785927935.0605912,1785927938.4933808,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,10,1,trial_000010_attempt_001.csv,1785927941.6482754,1785927944.4941108,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,11,1,trial_000011_attempt_001.csv,1785927946.7073357,1785927949.9935544,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,12,1,trial_000012_attempt_001.csv,1785927954.8900878,1785927958.5931344,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,13,1,trial_000013_attempt_001.csv,1785927960.5610344,1785927962.8937356,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,14,1,trial_000014_attempt_001.csv,1785927964.1398678,1785927966.3932898,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,15,1,trial_000015_attempt_001.csv,1785927969.5642865,1785927971.9940994,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,16,1,trial_000016_attempt_001.csv,1785927973.3301876,1785927975.7950306,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,17,1,trial_000017_attempt_001.csv,1785927977.9406278,1785927979.7936337,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,18,1,trial_000018_attempt_001.csv,1785927987.7838137,1785927991.9939327,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,19,1,trial_000019_attempt_001.csv,1785927994.6921554,1785927998.394296,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,20,1,trial_000020_attempt_001.csv,1785928001.4489686,1785928005.0934086,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,21,1,trial_000021_attempt_001.csv,1785928007.7043524,1785928010.193304,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,22,1,trial_000022_attempt_001.csv,1785928012.513466,1785928015.5937088,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,23,1,trial_000023_attempt_001.csv,1785928017.969735,1785928020.2943127,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,24,1,trial_000024_attempt_001.csv,1785928024.87883,1785928027.4943445,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,25,1,trial_000025_attempt_001.csv,1785928029.2312603,1785928031.9938693,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,26,1,trial_000026_attempt_001.csv,1785928035.4743433,1785928038.99394,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,27,1,trial_000027_attempt_001.csv,1785928041.4409273,1785928044.1940253,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,28,1,trial_000028_attempt_001.csv,1785928046.1177447,1785928048.893737,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,29,1,trial_000029_attempt_001.csv,1785928050.630473,1785928053.0940993,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,30,1,trial_000030_attempt_001.csv,1785928057.4734845,1785928059.4934304,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,31,1,trial_000031_attempt_001.csv,1785928060.5129771,1785928062.594008,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,32,1,trial_000032_attempt_001.csv,1785928065.3346334,1785928067.5938478,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,33,1,trial_000033_attempt_001.csv,1785928070.1717684,1785928071.99352,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,34,1,trial_000034_attempt_001.csv,1785928074.079661,1785928076.0936472,COMPLETED,
P03,55adbc0f-f8c9-48ae-936c-320d5b186f90,35,1,trial_000035_attempt_001.csv,1785928078.7911315,1785928080.893433,COMPLETED,
