Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,63.18012189865112,0.003147704658233944,0.005851222966666664
Fixed,Normal,39.45029950141907,0.0017470128632565659,0.0034632454666666487
Fixed,Aggressive,16.219914197921767,0.006212419633038052,0.017446928900000016
Fixed,All,118.85033559799196,0.0037023790515095206,0.008920465777777777
Adaptive,Careful,57.94934368133545,0.004147729064597702,0.006782210366666666
Adaptive,Normal,36.04027128219606,0.004093684239636199,0.007292555450000004
Adaptive,Aggressive,15.170090913772611,0.0037378961044123443,0.010364603516666699
Adaptive,All,109.15970587730412,0.003993103136215415,0.008146456444444457
