Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,22.048926115036004,0.003927671236513981,0.00831333249999998
Fixed,Normal,18.369508028030392,0.003818956055599404,0.007988907000000009
Fixed,Aggressive,17.10957551002503,0.004056907441287535,0.007973372500000011
Fixed,All,57.52800965309143,0.003934511577800306,0.008091870666666667
Adaptive,Careful,18.579393625259403,0.004072838138928349,0.009029258833333338
Adaptive,Normal,19.098823785781864,0.0029486795591223865,0.006542702000000026
Adaptive,Aggressive,18.168679952621474,0.0040226785710695545,0.008697089333333382
Adaptive,All,55.84689736366274,0.00368139875637343,0.008089683388888914
