participant_id,session_id,trial_id,attempt_id,filename,start_timestamp,end_timestamp,outcome,reason
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,0,1,trial_000000_attempt_001.csv,1786095458.6909428,1786095461.7529588,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,1,1,trial_000001_attempt_001.csv,1786095464.4295838,1786095467.3529625,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,2,1,trial_000002_attempt_001.csv,1786095468.2443578,1786095470.653361,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,3,1,trial_000003_attempt_001.csv,1786095474.1857722,1786095476.8526864,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,4,1,trial_000004_attempt_001.csv,1786095479.974907,1786095482.9527893,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,5,1,trial_000005_attempt_001.csv,1786095485.7940035,1786095487.853321,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,6,1,trial_000006_attempt_001.csv,1786095493.1333284,1786095495.4530408,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,7,1,trial_000007_attempt_001.csv,1786095497.9274557,1786095500.453051,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,8,1,trial_000008_attempt_001.csv,1786095503.396309,1786095505.5527642,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,9,1,trial_000009_attempt_001.csv,1786095508.0007517,1786095510.1529112,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,10,1,trial_000010_attempt_001.csv,1786095511.5755508,1786095514.0526826,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,11,1,trial_000011_attempt_001.csv,1786095516.7835143,1786095518.6532443,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,12,1,trial_000012_attempt_001.csv,1786095523.9694653,1786095526.353049,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,13,1,trial_000013_attempt_001.csv,1786095528.6355228,1786095530.5534446,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,14,1,trial_000014_attempt_001.csv,1786095531.444162,1786095533.45265,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,15,1,trial_000015_attempt_001.csv,1786095535.829198,1786095537.7529461,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,16,1,trial_000016_attempt_001.csv,1786095540.242765,1786095542.1532378,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,17,1,trial_000017_attempt_001.csv,1786095544.7372262,1786095546.653026,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,18,1,trial_000018_attempt_001.csv,1786095555.5120795,1786095558.553158,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,19,1,trial_000019_attempt_001.csv,1786095560.4965158,1786095562.9526646,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,20,1,trial_000020_attempt_001.csv,1786095566.2961125,1786095568.4536366,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,21,1,trial_000021_attempt_001.csv,1786095571.3189666,1786095573.453135,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,22,1,trial_000022_attempt_001.csv,1786095575.5994964,1786095577.9537635,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,23,1,trial_000023_attempt_001.csv,1786095579.3168914,1786095581.5530937,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,24,1,trial_000024_attempt_001.csv,1786095586.7299678,1786095589.0529926,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,25,1,trial_000025_attempt_001.csv,1786095592.2300417,1786095594.252829,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,26,1,trial_000026_attempt_001.csv,1786095597.6256618,1786095599.6537058,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,27,1,trial_000027_attempt_001.csv,1786095603.2497742,1786095605.153111,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,28,1,trial_000028_attempt_001.csv,1786095606.8754058,1786095608.9529483,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,29,1,trial_000029_attempt_001.csv,1786095612.677992,1786095614.952797,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,30,1,trial_000030_attempt_001.csv,1786095619.45226,1786095621.6532233,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,31,1,trial_000031_attempt_001.csv,1786095624.3129528,1786095626.352727,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,32,1,trial_000032_attempt_001.csv,1786095627.2638009,1786095629.5531867,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,33,1,trial_000033_attempt_001.csv,1786095632.0181139,1786095633.9529667,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,34,1,trial_000034_attempt_001.csv,1786095637.0395422,1786095639.2531505,COMPLETED,
P19,2978b1da-cb3c-4d56-ac1b-47632a4e56a8,35,1,trial_000035_attempt_001.csv,1786095641.3104908,1786095643.3531852,COMPLETED,
