participant_id,session_id,trial_id,attempt_id,filename,start_timestamp,end_timestamp,outcome,reason
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,0,1,trial_000000_attempt_001.csv,1786000026.9185195,1786000030.087793,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,1,1,trial_000001_attempt_001.csv,1786000033.8753226,1786000039.5881133,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,2,1,trial_000002_attempt_001.csv,1786000045.9490745,1786000050.2879522,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,3,1,trial_000003_attempt_001.csv,1786000054.9538336,1786000058.387708,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,4,1,trial_000004_attempt_001.csv,1786000060.1152835,1786000063.4878242,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,5,1,trial_000005_attempt_001.csv,1786000066.481851,1786000070.2878532,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,6,1,trial_000006_attempt_001.csv,1786000078.1098418,1786000080.587932,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,7,1,trial_000007_attempt_001.csv,1786000081.7859583,1786000084.987977,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,8,1,trial_000008_attempt_001.csv,1786000086.9869306,1786000089.3880825,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,9,1,trial_000009_attempt_001.csv,1786000092.2482014,1786000094.587728,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,10,1,trial_000010_attempt_001.csv,1786000097.7253814,1786000100.088215,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,11,1,trial_000011_attempt_001.csv,1786000104.0051315,1786000106.5880818,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,12,1,trial_000012_attempt_001.csv,1786000112.0716276,1786000114.6884973,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,13,1,trial_000013_attempt_001.csv,1786000117.9432712,1786000120.2877228,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,14,1,trial_000014_attempt_001.csv,1786000123.085184,1786000125.188342,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,15,1,trial_000015_attempt_001.csv,1786000128.1018417,1786000130.3879688,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,16,1,trial_000016_attempt_001.csv,1786000133.44244,1786000135.388333,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,17,1,trial_000017_attempt_001.csv,1786000138.490164,1786000140.4875448,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,18,1,trial_000018_attempt_001.csv,1786000150.7460842,1786000153.8881996,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,19,1,trial_000019_attempt_001.csv,1786000155.7815874,1786000158.9884071,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,20,1,trial_000020_attempt_001.csv,1786000161.8377273,1786000166.087707,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,21,1,trial_000021_attempt_001.csv,1786000169.8452697,1786000172.9879758,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,22,1,trial_000022_attempt_001.csv,1786000176.375455,1786000179.3877535,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,23,1,trial_000023_attempt_001.csv,1786000181.7263098,1786000184.8877947,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,24,1,trial_000024_attempt_001.csv,1786000190.4016144,1786000192.688143,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,25,1,trial_000025_attempt_001.csv,1786000193.8550534,1786000196.2878864,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,26,1,trial_000026_attempt_001.csv,1786000198.622743,1786000200.887694,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,27,1,trial_000027_attempt_001.csv,1786000203.7656486,1786000206.1879947,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,28,1,trial_000028_attempt_001.csv,1786000209.0616844,1786000211.2879076,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,29,1,trial_000029_attempt_001.csv,1786000213.3753004,1786000216.3887506,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,30,1,trial_000030_attempt_001.csv,1786000221.9173143,1786000224.0876534,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,31,1,trial_000031_attempt_001.csv,1786000226.3721015,1786000228.387921,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,32,1,trial_000032_attempt_001.csv,1786000230.4378798,1786000232.488237,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,33,1,trial_000033_attempt_001.csv,1786000234.5160463,1786000236.5886943,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,34,1,trial_000034_attempt_001.csv,1786000238.3313522,1786000240.1878686,COMPLETED,
P14,c22ecd64-75de-4a1a-9715-e6a6d625ca5e,35,1,trial_000035_attempt_001.csv,1786000242.0882933,1786000244.3885934,COMPLETED,
