participant_id,questionnaire_started_at,experiment_finished_at,experiment_status,age,gender,dominant_hand,calm_active_assessment,mouse_use_frequency,controller_a_mode,controller_b_mode,controller_a_sense_of_agency_rating,controller_b_sense_of_agency_rating,controller_a_assistive_interaction_rating,controller_b_assistive_interaction_rating,controller_a_user_experience_rating,controller_b_user_experience_rating
P21,2026-08-10T14:51:40.777110+02:00,2026-08-10T14:58:54.213630+02:00,completed,25,man,left,somewhat_calm,daily,fixed,adaptive,4,3,4,4,4,4
