Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,19.63915729522705,0.0032809375122287506,0.0060977311333333326
Fixed,Normal,15.669332981109623,0.0034465297764734847,0.00664486926666668
Fixed,Aggressive,12.120135307312012,0.0046660231625603584,0.009370919983333347
Fixed,All,47.42862558364868,0.0037978301504208644,0.007371173461111121
Adaptive,Careful,17.72971200942993,0.003490203368620411,0.007255347883333325
Adaptive,Normal,13.840072393417358,0.0033152280873564705,0.007977068466666725
Adaptive,Aggressive,11.75929784774781,0.0035248555906558197,0.0075552220666666725
Adaptive,All,43.3290822505951,0.003443429015544234,0.007595879472222241
