schema_version,participant_id,session_id,trial_id,attempt_id,input_source,controller_family,order_strategy,order_seed,estimator_state_policy,max_control_amplitude,timestamp,monotonic_timestamp,missed_cycle_count,cursor_timestamp,cursor_sample_sequence,study_running,study_phase,study_controller_mode,start_x,start_y,start_z,end_x,end_y,end_z,cursor_x,cursor_y,cursor_z,haply_pos_x,haply_pos_y,haply_pos_z,haply_vel_x,haply_vel_y,haply_vel_z,K_h,u_h,K_a,u_a,endpoint_reached
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0293174,18230.370782738,0,1786103711.0253785,249,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.079911411,-0.08065998000000002,0.0,-0.045353662,-0.17059484,0.16747582,-0.00023344505,0.0009844509,-0.0007260732,,,"{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}",,
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0387974,18230.380259389,0,1786103711.0357046,250,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.079911411,-0.08065998000000002,0.0,-0.045353662,-0.17059484,0.16747582,-0.0012416753,0.0010930003,-0.0005987036,"[-12.538470845986291, 14.508396087692402, 0.0, 0.0, 0.0, 0.0, -3.4614992286121216, 53.10182482180053]","[-2.0050445647640314, -0.0022845202608994916, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010851744679394046, 5.644620196643531e-05, 0.0]",
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0487864,18230.390240805,0,1786103711.0456684,251,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.079911411,-0.08065998000000002,0.0,-0.045353662,-0.17059484,0.16747582,-0.0023974024,0.001179659,-0.00042780113,"[-11.930818733888824, 14.253858008225496, 0.0, 0.0, 0.0, 0.0, -3.4602613762294876, 53.10179815573404]","[-1.9078740581213953, -0.002283703303084001, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010851744678748236, 5.644620209856854e-05, 0.0]",False
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0587778,18230.400242802,0,1786103711.0557706,252,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.079911411,-0.08065998000000002,0.0,-0.045353662,-0.17059484,0.16747582,-0.0031891337,0.0012390247,-0.0003107243,"[-11.378815036060224, 14.022630372697447, 0.0, 0.0, 0.0, 0.0, -3.459023171094378, 53.101771482068486]","[-1.8196023679244064, -0.002282886112458931, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010851744678748236, 5.6446202098568486e-05, 0.0]",False
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0688148,18230.410273382,0,1786103711.0655777,253,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.079911411,-0.08065998000000002,0.0,-0.045353662,-0.17059484,0.16747582,-0.0027643344,0.0010162984,-0.0002242024,"[-10.875150328536542, 13.811651352307281, 0.0, 0.0, 0.0, 0.0, -3.4577846136759716, 53.101744800813975]","[-1.739060633873392, -0.002282068689333931, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010851744678748236, 5.644620209856846e-05, 0.0]",False
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0787654,18230.420230151,0,1786103711.0757916,254,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.079911411,-0.08065998000000002,0.0,-0.045353662,-0.17059484,0.16747582,-0.0019722045,0.00072507444,-0.00015995637,"[-10.413741614848815, 13.61837285381581, 0.0, 0.0, 0.0, 0.0, -3.4565457044440673, 53.101718111980624]","[-1.6652761154198927, -0.002281251034019059, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010851744678748236, 5.6446202098568445e-05, 0.0]",False
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0887842,18230.430246725,0,1786103711.0858858,255,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.08012868299999999,-0.08066008000000002,0.0,-0.045426086,-0.17057563,0.16747577,-0.0014151558,0.0005202773,-0.00011477675,"[-10.459779444326488, 13.639314398812585, 0.0, 0.0, 0.0, 0.0, -3.455553157156912, 53.10169483505486]","[-1.968490302885512, -0.0028070047597298442, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010851744678748236, 5.644620209856846e-05, 0.0]",False
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.0987813,18230.44024746,0,1786103711.0958734,256,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.08012868299999999,-0.08066008000000002,0.0,-0.045426086,-0.17057563,0.16747577,-0.0013637085,0.00046669444,-8.337275e-05,"[-9.524476072432302, 13.249126282395643, 0.0, 0.0, 0.0, 0.0, -3.4537738166210192, 53.10165650536075]","[-1.5251418097435971, -0.0022797670208752757, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.011034484559739276, 5.5438826345169205e-05, 0.0]",False
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.1087759,18230.450237625,0,1786103711.1053197,257,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.08012868299999999,-0.08066008000000002,0.0,-0.045426086,-0.17057563,0.16747577,-0.0014874842,0.0004696361,-5.9978473e-05,"[-9.165703605104538, 13.099454253559296, 0.0, 0.0, 0.0, 0.0, -3.452533584900038, 53.10162978888825]","[-1.4676920470537416, -0.0022789483687208905, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010638046243970373, 5.525636457542798e-05, 0.0]",False
3,P20,fdf1b2a6-3237-49bb-9189-42974cd1893d,7,1,haply,mpc,seeded_random,1255359567,persist_session,10.0,1786103711.1187704,18230.460236287,0,1786103711.1157236,258,True,normal,fixed,-0.08,-0.08,0.0,0.08,-0.08,0.0,-0.08019278699999999,-0.08057496000000003,0.0,-0.045447454,-0.17062648,0.16751833,-0.0015536683,0.000518555,-8.3004095e-05,"[-8.94529591289212, 13.004832482653695, 0.0, 0.0, 0.0, 0.0, -3.336941837939778, 53.40133978027455]","[-1.5131018400791063, 0.434988174771516, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.010638046243964474, 5.5256364576631946e-05, 0.0]",False
