schema_version,participant_id,session_id,trial_id,attempt_id,input_source,controller_family,order_strategy,order_seed,estimator_state_policy,max_control_amplitude,timestamp,monotonic_timestamp,missed_cycle_count,cursor_timestamp,cursor_sample_sequence,study_running,study_phase,study_controller_mode,start_x,start_y,start_z,end_x,end_y,end_z,cursor_x,cursor_y,cursor_z,haply_pos_x,haply_pos_y,haply_pos_z,haply_vel_x,haply_vel_y,haply_vel_z,K_h,u_h,K_a,u_a,endpoint_reached
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.459585227966308,13812.482047852,0,1785941154.3224225,288.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.064668417,-0.04775796,0.0,-0.116032764,-0.14753914,0.16230656,0.00011751185,0.00011710221,-9.20467e-05,,,"{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.008557773454260191, 0.00635610282981268, 0.0]",
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.46935824394226,13812.491817243,0,1785941154.3325984,289.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.064668417,-0.04775796,0.0,-0.116032764,-0.14753914,0.16230656,9.621317e-05,9.570335e-05,-7.910092e-05,"[-4.648602149769284, 12.495284706596394, 0.0, 0.0, 0.0, 0.0, -1.1722339026731177, 3.8736005999945613]","[-0.5981282798736107, -0.11225072716281635, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.008557773453903015, 0.006356102829585659, 0.0]",
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.479282178878783,13812.501750285,0,1785941154.342722,290.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.064668417,-0.04775796,0.0,-0.11611211,-0.14761697,0.16239521,9.258705e-05,9.1773225e-05,-8.304569e-05,"[-4.585578225489184, 12.449682759337845, 0.0, 0.0, 0.0, 0.0, -1.1681855565575772, 3.8695576533357157]","[-0.5900190913033624, -0.11186306579741827, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.008557773453903017, 0.006356102829585659, 0.0]",False
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.48924235343933,13812.511717748,0,1785941154.3527586,291.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.064906455,-0.04758066,0.0,-0.11621995,-0.14772685,0.16242747,-0.00017042577,-0.00016455584,0.0002465508,"[-4.759246028617146, 12.610689263633443, 0.0, 0.0, 0.0, 0.0, -1.1153270717787653, 3.8346960703463826]","[-0.9125820119822514, -0.038863190875532264, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009014514799537465, 0.006015904035301438, 0.0]",False
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.49923376083374,13812.521702602,0,1785941154.3623853,292.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.065229975,-0.04751614,0.0,-0.11633889,-0.1478435,0.16256087,-0.0006908916,-0.0006729204,0.00087467115,"[-4.757853790364413, 12.60929812090079, 0.0, 0.0, 0.0, 0.0, -1.1506020925594738, 3.8659600722495875]","[-1.0386153198594335, -0.08399046399889706, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.00922375193292451, 0.006212417811232283, 0.0]",False
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.509297170639037,13812.53177147,0,1785941154.3725002,293.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.065586795,-0.04724934,0.0,-0.11641811,-0.14792119,0.16264993,-0.0012882747,-0.0012572055,0.0015786526,"[-4.650117985204861, 12.50044632819423, 0.0, 0.0, 0.0, 0.0, -1.1001687315050783, 3.8445827400736743]","[-1.0435676608755386, -0.003382141663304486, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.00928437730031246, 0.005827715736517617, 0.0]",False
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.519372262954711,13812.541835076,0,1785941154.382579,294.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.065824455,-0.04707122,0.0,-0.116497345,-0.14799888,0.16273913,-0.0020780272,-0.0020304422,0.0024921778,"[-4.419275577798904, 12.28771509347583, 0.0, 0.0, 0.0, 0.0, -1.1241398705263892, 3.8603290135656696]","[-0.8634736004335826, -0.03865148688714107, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009088842383802243, 0.005973121796512944, 0.0]",False
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.529264011383056,13812.551736088,0,1785941154.3925655,295.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.06606216,-0.04689282,0.0,-0.11650198,-0.1481177,0.16272901,-0.0039574094,-0.0039026088,0.0045894496,"[-4.325788249002677, 12.201426841135149, 0.0, 0.0, 0.0, 0.0, -1.1225015868333634, 3.8592617064549954]","[-0.8530434123317681, -0.03757599981730711, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.009112836560523908, 0.00595466397450339, 0.0]",False
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.53924087524414,13812.561713786,0,1785941154.4026265,296.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.066076065,-0.04691306,0.0,-0.116453744,-0.14829098,0.1628225,-0.0052062925,-0.0052012,0.005859738,"[-4.051670900748855, 12.005064830278172, 0.0, 0.0, 0.0, 0.0, -1.18984160130141, 3.928873921985278]","[-0.5436179840599191, -0.12083568925361016, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.008701066029762339, 0.0063224285457782695, 0.0]",False
3,P10,f97f4ea8-a2d9-4f81-9270-2fc72c957290,4,1,haply,mpc,seeded_random,9283074,persist_session,10.0,15.549328126907348,13812.571795462,0,1785941154.4124866,297.0,True,careful,fixed,-0.064,-0.048,0.0,0.064,0.048,0.0,-0.065931357,-0.04672608,0.0,-0.11642954,-0.14837755,0.16286924,-0.0059556137,-0.006042295,0.0066457298,"[-3.8770543688809145, 11.912094969169488, 0.0, 0.0, 0.0, 0.0, -1.1287234249430826, 3.8908449990362883]","[-0.3289307544943061, -0.03313762381119885, 0.0]","{""Controller Type"": ""MPC Controller"", ""weight_comfort"": 500.0, ""weight_trajectory"": 3000.0, ""weight_goal"": 1000.0, ""Q"": [[3000.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 3000.0, 0.0], [0.0, 0.0, 0.0, 0.0]], ""R"": [[500.0, 0.0], [0.0, 500.0]], ""P"": [[1000.0, 0.0, 0.0, 0.0], [0.0, 100000.0, 0.0, 0.0], [0.0, 0.0, 1000.0, 0.0], [0.0, 0.0, 0.0, 100000.0]]}","[0.008393196411334245, 0.005920462906639785, 0.0]",False
