Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,60.74903631210327,0.004567230597507513,0.008249780253333332
Fixed,Normal,24.849379062652595,0.002692530191962098,0.005359245260000024
Fixed,Aggressive,12.53966546058659,0.0037183496202844585,0.009123694590000023
Fixed,All,98.13808083534245,0.00365937013658469,0.007577573367777794
Adaptive,Careful,56.738448858261116,0.002449747954763767,0.0051195645133333785
Adaptive,Normal,27.67870593070984,0.0022179847719796786,0.0046096279366666685
Adaptive,Aggressive,12.528613328933716,0.0066214449149617,0.016789808143333352
Adaptive,All,96.94576811790466,0.003763059213901715,0.008839666864444467
