Controller,Mode,Duration,RMSE,Maximum Error
Fixed,Careful,31.011255025863647,0.0023797638991567218,0.005065566613333336
Fixed,Normal,22.62074828147887,0.002363214835785248,0.004880732369999999
Fixed,Aggressive,12.480421543121352,0.0029241029153114152,0.005870049643333339
Fixed,All,66.11242485046387,0.002555693883417795,0.005272116208888892
Adaptive,Careful,22.278367042541504,0.0030709946405276067,0.00645739875666668
Adaptive,Normal,19.160169363021865,0.0021630562367056104,0.005256213816666695
Adaptive,Aggressive,13.83908390998841,0.002675018474436769,0.005849034483333342
Adaptive,All,55.27762031555178,0.002636356450556662,0.005854215685555572
