participant_id,session_id,trial_id,attempt_id,filename,start_timestamp,end_timestamp,outcome,reason
P11,043c91cf-5d7a-4923-9de5-679d65671e02,0,1,trial_000000_attempt_001.csv,1785941992.6242287,1785942004.6005993,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,1,1,trial_000001_attempt_001.csv,1785942023.033758,1785942037.9006903,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,2,1,trial_000002_attempt_001.csv,1785942043.203079,1785942056.7009895,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,3,1,trial_000003_attempt_001.csv,1785942062.3939998,1785942078.3009222,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,4,1,trial_000004_attempt_001.csv,1785942082.2595363,1785942092.900844,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,5,1,trial_000005_attempt_001.csv,1785942096.815324,1785942106.3005614,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,6,1,trial_000006_attempt_001.csv,1785942112.2463257,1785942118.400436,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,7,1,trial_000007_attempt_001.csv,1785942121.3345137,1785942127.0006902,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,8,1,trial_000008_attempt_001.csv,1785942129.7654154,1785942133.1008549,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,9,1,trial_000009_attempt_001.csv,1785942136.7812195,1785942141.6008604,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,10,1,trial_000010_attempt_001.csv,1785942146.3193629,1785942151.9007294,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,11,1,trial_000011_attempt_001.csv,1785942153.8808203,1785942157.100731,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,12,1,trial_000012_attempt_001.csv,1785942162.683105,1785942164.6008172,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,13,1,trial_000013_attempt_001.csv,1785942167.9037554,1785942170.800616,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,14,1,trial_000014_attempt_001.csv,1785942173.5969386,1785942175.9008236,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,15,1,trial_000015_attempt_001.csv,1785942178.4240048,1785942181.0007179,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,16,1,trial_000016_attempt_001.csv,1785942183.31936,1785942185.800554,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,17,1,trial_000017_attempt_001.csv,1785942188.7063804,1785942191.4010155,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,18,1,trial_000018_attempt_001.csv,1785942200.6364198,1785942205.0006714,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,19,1,trial_000019_attempt_001.csv,1785942210.9954808,1785942215.9010198,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,20,1,trial_000020_attempt_001.csv,1785942218.913004,1785942223.8005497,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,21,1,trial_000021_attempt_001.csv,1785942226.3869572,1785942230.800832,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,22,1,trial_000022_attempt_001.csv,1785942232.966482,1785942238.300602,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,23,1,trial_000023_attempt_001.csv,1785942240.0549445,1785942244.401015,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,24,1,trial_000024_attempt_001.csv,1785942249.3164208,1785942252.6007771,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,25,1,trial_000025_attempt_001.csv,1785942254.7817602,1785942258.7007003,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,26,1,trial_000026_attempt_001.csv,1785942261.568076,1785942265.0006688,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,27,1,trial_000027_attempt_001.csv,1785942267.3079584,1785942270.6010523,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,28,1,trial_000028_attempt_001.csv,1785942273.105388,1785942277.0008435,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,29,1,trial_000029_attempt_001.csv,1785942280.0338626,1785942283.700889,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,30,1,trial_000030_attempt_001.csv,1785942289.3983738,1785942292.8008103,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,31,1,trial_000031_attempt_001.csv,1785942301.6317146,1785942303.601175,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,32,1,trial_000032_attempt_001.csv,1785942311.8111126,1785942314.2006335,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,33,1,trial_000033_attempt_001.csv,1785942316.676719,1785942319.6008642,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,34,1,trial_000034_attempt_001.csv,1785942321.8195264,1785942324.2008357,COMPLETED,
P11,043c91cf-5d7a-4923-9de5-679d65671e02,35,1,trial_000035_attempt_001.csv,1785942326.888674,1785942329.2007086,COMPLETED,
