participant_id,session_id,trial_id,attempt_id,filename,start_timestamp,end_timestamp,outcome,reason
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,0,1,trial_000000_attempt_001.csv,1785998305.6645503,1785998308.9741163,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,1,1,trial_000001_attempt_001.csv,1785998312.0842264,1785998315.1742346,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,2,1,trial_000002_attempt_001.csv,1785998317.36228,1785998319.7746997,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,3,1,trial_000003_attempt_001.csv,1785998322.2456553,1785998324.7743754,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,4,1,trial_000004_attempt_001.csv,1785998327.0148768,1785998329.4750764,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,5,1,trial_000005_attempt_001.csv,1785998331.4650114,1785998333.8748217,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,6,1,trial_000006_attempt_001.csv,1785998338.472441,1785998340.5742023,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,7,1,trial_000007_attempt_001.csv,1785998341.2979984,1785998343.3743775,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,8,1,trial_000008_attempt_001.csv,1785998345.5425348,1785998347.8745117,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,9,1,trial_000009_attempt_001.csv,1785998349.957451,1785998352.4740255,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,10,1,trial_000010_attempt_001.csv,1785998355.1655943,1785998357.8741186,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,11,1,trial_000011_attempt_001.csv,1785998360.0649588,1785998362.8746111,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,12,1,trial_000012_attempt_001.csv,1785998368.0277638,1785998369.9750197,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,13,1,trial_000013_attempt_001.csv,1785998371.7338996,1785998373.6748006,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,14,1,trial_000014_attempt_001.csv,1785998375.8948617,1785998377.874675,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,15,1,trial_000015_attempt_001.csv,1785998380.7052078,1785998382.5742338,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,16,1,trial_000016_attempt_001.csv,1785998385.2105808,1785998387.2739654,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,17,1,trial_000017_attempt_001.csv,1785998389.342828,1785998391.1743343,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,18,1,trial_000018_attempt_001.csv,1785998398.8570285,1785998401.874395,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,19,1,trial_000019_attempt_001.csv,1785998404.8618207,1785998407.8746724,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,20,1,trial_000020_attempt_001.csv,1785998410.4061413,1785998413.6747508,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,21,1,trial_000021_attempt_001.csv,1785998416.6163816,1785998419.6740108,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,22,1,trial_000022_attempt_001.csv,1785998422.4955318,1785998426.1745331,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,23,1,trial_000023_attempt_001.csv,1785998427.841996,1785998430.8742638,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,24,1,trial_000024_attempt_001.csv,1785998435.2557168,1785998438.9744585,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,25,1,trial_000025_attempt_001.csv,1785998441.3954906,1785998443.7745323,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,26,1,trial_000026_attempt_001.csv,1785998446.335848,1785998448.375209,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,27,1,trial_000027_attempt_001.csv,1785998450.3779163,1785998452.4744284,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,28,1,trial_000028_attempt_001.csv,1785998455.0155318,1785998457.2739966,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,29,1,trial_000029_attempt_001.csv,1785998458.7488546,1785998461.1745975,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,30,1,trial_000030_attempt_001.csv,1785998465.2522798,1785998467.0741763,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,31,1,trial_000031_attempt_001.csv,1785998469.042148,1785998470.9743214,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,32,1,trial_000032_attempt_001.csv,1785998473.0676346,1785998475.0744593,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,33,1,trial_000033_attempt_001.csv,1785998477.0814922,1785998479.0738568,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,34,1,trial_000034_attempt_001.csv,1785998481.1854627,1785998483.1748292,COMPLETED,
P13,97e72a24-ca34-4b21-9460-041fe7448ae7,35,1,trial_000035_attempt_001.csv,1785998485.7031598,1785998487.6744056,COMPLETED,
